file,class,method,variable,usage
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\StuffController.java,com.transport.university.universitytransportsystem.controller.StuffController,getAllStuffsInService/0,stuffServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\StuffController.java,com.transport.university.universitytransportsystem.controller.StuffController,removeStuff/1[java.lang.Integer],stuffServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\FeedBackServices.java,com.transport.university.universitytransportsystem.service.FeedBackServices,delete/1[java.lang.Long],feedbackRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\FeedBackServices.java,com.transport.university.universitytransportsystem.service.FeedBackServices,getAll/0,feedbackRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\FeedBackServices.java,com.transport.university.universitytransportsystem.service.FeedBackServices,saveOrUpdate/1[com.transport.university.universitytransportsystem.model.FeedBack],feedbackRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,"registerNewStuff/2[com.transport.university.universitytransportsystem.model.User,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,"registerNewStuff/2[com.transport.university.universitytransportsystem.model.User,com.transport.university.universitytransportsystem.controller.BindingResult]",userDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,getAllNotifications/1[java.lang.Integer],userDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,"registerNewUser/3[com.transport.university.universitytransportsystem.model.User,java.lang.String,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,"registerNewUser/3[com.transport.university.universitytransportsystem.model.User,java.lang.String,com.transport.university.universitytransportsystem.controller.BindingResult]",userDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,"getDriverByEmail/2[java.lang.String,com.transport.university.universitytransportsystem.controller.HttpServletRequest]",userDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,"getUserByEmail/2[java.lang.String,com.transport.university.universitytransportsystem.controller.HttpServletRequest]",userDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,getAllActiveUsersByUserRole/0,userDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,"registerNewDriver/2[com.transport.university.universitytransportsystem.model.User,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,"registerNewDriver/2[com.transport.university.universitytransportsystem.model.User,com.transport.university.universitytransportsystem.controller.BindingResult]",userDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\schedule\BusAvailabilityModifier.java,com.transport.university.universitytransportsystem.schedule.BusAvailabilityModifier,updateBusStatusForRequisitions/0,busServices,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\schedule\BusAvailabilityModifier.java,com.transport.university.universitytransportsystem.schedule.BusAvailabilityModifier,updateBusStatusForRequisitions/0,requisitionServices,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\DriverController.java,com.transport.university.universitytransportsystem.controller.DriverController,getAllDriversExService/0,driverServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\DriverController.java,com.transport.university.universitytransportsystem.controller.DriverController,getSchedules/1[java.lang.Integer],driverServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\DriverController.java,com.transport.university.universitytransportsystem.controller.DriverController,removeDriver/1[java.lang.Integer],driverServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\DriverController.java,com.transport.university.universitytransportsystem.controller.DriverController,getAllDriversInService/0,driverServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\security\JWTRequestFilter.java,com.transport.university.universitytransportsystem.security.JWTRequestFilter,"doFilterInternal/3[com.transport.university.universitytransportsystem.security.HttpServletRequest,com.transport.university.universitytransportsystem.security.HttpServletResponse,com.transport.university.universitytransportsystem.security.FilterChain]",jwtUtility,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\security\JWTRequestFilter.java,com.transport.university.universitytransportsystem.security.JWTRequestFilter,"doFilterInternal/3[com.transport.university.universitytransportsystem.security.HttpServletRequest,com.transport.university.universitytransportsystem.security.HttpServletResponse,com.transport.university.universitytransportsystem.security.FilterChain]",customUserDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AnnouncementController.java,com.transport.university.universitytransportsystem.controller.AnnouncementController,delete/1[java.lang.Long],announcementServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AnnouncementController.java,com.transport.university.universitytransportsystem.controller.AnnouncementController,"create/2[com.transport.university.universitytransportsystem.model.Announcement,com.transport.university.universitytransportsystem.controller.BindingResult]",announcementServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AnnouncementController.java,com.transport.university.universitytransportsystem.controller.AnnouncementController,"create/2[com.transport.university.universitytransportsystem.model.Announcement,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,1
