file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetRowReferenceParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetRowReferenceParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorSpreadsheetSelectionVisitor.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorSpreadsheetSelectionVisitor,class,10,13,3,10,10,3,0,8,43,0.8,1.0,1.0,10,1,1,1,7,1,9,0,0,0,1,0,0,1,0,0,1,0,0,33,2,0,0,0,0,0,0,1,0,1,0,0,0,0,26,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetExpressionReferenceVisitorTest.java,walkingkooka.spreadsheet.reference.SpreadsheetExpressionReferenceVisitorTest,class,11,12,1,11,12,1,0,11,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,78,5,0,0,0,0,7,0,4,0,4,0,4,0,1,32,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\FractionSpreadsheetFormatterComponentDigit.java,walkingkooka.spreadsheet.format.FractionSpreadsheetFormatterComponentDigit,class,4,7,3,4,4,2,0,2,4,0.625,1.0,1.0,4,1,1,1,0,2,3,0,0,0,2,0,0,2,0,0,2,0,0,18,2,0,0,0,0,0,0,2,0,2,0,0,0,0,24,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetRowReference.java,walkingkooka.spreadsheet.reference.SpreadsheetRowReference,class,16,63,47,16,53,3,0,47,978,0.9666667,0.0,0.0,45,3,22,3,0,20,42,0,0,0,6,6,4,0,0,2,6,0,19,155,42,0,1,0,2,6,11,6,8,11,1,0,0,5,134,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\store\SpreadsheetCellStoresTest.java,walkingkooka.spreadsheet.store.SpreadsheetCellStoresTest,class,4,4,0,4,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatDigitParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatDigitParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$TestSpreadsheetFormatParserTokenVisitor,innerclass,4,4,0,4,5,2,0,2,10,0.8,1.0,1.0,5,0,0,0,4,1,5,0,0,0,2,0,0,0,0,2,2,0,0,27,2,0,0,0,0,4,0,2,0,2,0,0,0,0,16,1032,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetRowReferenceParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetRowReferenceParserTokenTest,class,9,10,1,9,10,4,0,13,45,0.0,0.0,0.0,10,0,8,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,1,59,6,0,0,0,0,7,2,2,0,2,0,1,0,1,34,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetGreaterThanSymbolParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetGreaterThanSymbolParserToken,class,5,13,8,5,6,2,0,3,15,0.0,0.0,0.0,6,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataTestCase2.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataTestCase2,class,2,7,5,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineContextResolveCellReferenceSpreadsheetExpressionReferenceVisitor.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineContextResolveCellReferenceSpreadsheetExpressionReferenceVisitor,class,7,10,3,7,6,2,0,5,13,0.75,0.46666667,0.46666667,6,1,1,0,3,2,6,0,0,0,2,0,0,2,0,0,1,0,0,25,2,0,0,0,0,0,0,4,0,3,0,0,0,0,28,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetCurrencySymbolParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetCurrencySymbolParserToken,class,5,12,7,5,6,2,0,2,15,0.0,0.0,0.0,6,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetNumberParsePatternsComponentTestCase2.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetNumberParsePatternsComponentTestCase2,class,3,10,7,3,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetDescriptionTest.java,walkingkooka.spreadsheet.SpreadsheetDescriptionTest,class,7,8,1,7,11,1,0,11,43,0.6363636,0.13333334,0.13333334,11,0,10,1,0,0,10,0,0,0,1,1,0,1,0,0,1,0,0,37,3,0,0,0,0,5,0,2,0,2,0,0,0,3,29,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatColorNumberParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatColorNumberParserToken,class,4,14,10,4,4,4,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatEscapeParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatEscapeParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetDayNumberParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetDayNumberParserTokenTest,class,9,10,1,9,8,4,0,8,28,0.0,0.0,0.0,8,0,6,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0,0,0,3,2,2,1,2,0,1,0,0,28,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetExpressionReference.java,walkingkooka.spreadsheet.reference.SpreadsheetExpressionReference,class,5,27,22,5,4,2,2,0,6,0.0,0.0,0.0,4,0,2,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetAmPmParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetAmPmParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\FakeSpreadsheetValueVisitor.java,walkingkooka.spreadsheet.FakeSpreadsheetValueVisitor,class,10,13,3,10,23,2,2,0,253,0.0,0.0,0.0,23,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\FakeSpreadsheetMetadataVisitor.java,walkingkooka.spreadsheet.meta.FakeSpreadsheetMetadataVisitor,class,24,26,2,24,43,3,2,0,903,0.0,0.0,0.0,43,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetColumnOrRowReferenceTest.java,walkingkooka.spreadsheet.reference.SpreadsheetColumnOrRowReferenceTest,class,8,9,1,8,11,1,0,10,1,0.6363636,0.6,0.62222224,11,0,10,1,0,0,10,0,0,0,6,6,0,6,0,0,6,0,0,53,2,0,0,0,0,10,0,12,4,12,0,0,0,4,40,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\security\UserIdTest.java,walkingkooka.spreadsheet.security.UserIdTest,class,6,6,0,6,6,2,0,4,15,0.0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,1,3,0,0,0,0,0,0,0,18,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetTimeFormatPatternTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetTimeFormatPatternTest$Anonymous1,anonymous,2,2,0,2,5,1,0,4,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,2,1,0,0,0,0,0,0,0,11,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\HasSpreadsheetFormatterContext.java,walkingkooka.spreadsheet.format.HasSpreadsheetFormatterContext,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatNonSymbolParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatNonSymbolParserTokenTest,class,3,3,0,3,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataNonEmptyTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataNonEmptyTest$Anonymous1,anonymous,4,4,0,4,7,1,0,16,21,0.85714287,0.47619048,0.47619048,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,24,7,0,0,0,0,0,0,1,0,1,0,0,0,0,16,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataNonEmptyTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataNonEmptyTest$Anonymous2,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,20,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineDeleteOrInsertColumnOrRowDelete.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineDeleteOrInsertColumnOrRowDelete,class,7,10,3,7,12,2,0,10,36,0.0,0.0,0.0,9,1,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,37,4,1,0,0,0,0,1,4,4,4,1,0,0,0,36,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyName.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyName,class,70,120,50,70,34,1,0,99,286,0.956097,0.054347824,0.054347824,25,5,10,2,0,13,24,6,9,0,41,39,36,1,0,4,41,0,81,144,18,0,5,1,0,11,3,45,3,43,3,0,0,0,234,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\NumberSpreadsheetFormatterComponentDigit.java,walkingkooka.spreadsheet.format.NumberSpreadsheetFormatterComponentDigit,class,4,7,3,4,4,2,0,2,4,0.625,1.0,1.0,4,1,1,1,0,2,3,0,0,0,2,0,0,2,0,0,2,0,0,18,2,0,0,0,0,0,0,2,0,2,0,0,0,0,24,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatSymbolParserTokenTestCase.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatSymbolParserTokenTestCase,class,2,16,14,2,2,3,0,1,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetSelectionTestCase.java,walkingkooka.spreadsheet.reference.SpreadsheetSelectionTestCase,class,21,33,12,21,196,1,0,134,18721,0.0,0.0,0.0,194,0,18,2,0,174,192,2,188,0,0,0,0,0,0,0,0,0,37,600,12,0,0,0,0,48,1,8,24,14,1,0,0,29,100,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\ConditionSpreadsheetFormatterSpreadsheetFormatParserTokenVisitor.java,walkingkooka.spreadsheet.format.ConditionSpreadsheetFormatterSpreadsheetFormatParserTokenVisitor,class,13,16,3,13,11,3,0,9,53,0.8181818,0.022222223,0.022222223,11,1,1,1,7,2,10,0,0,0,2,0,0,2,0,0,0,0,0,39,2,0,0,0,0,1,0,3,0,3,0,0,0,0,36,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineTest$Anonymous7,anonymous,23,23,0,23,21,1,0,39,66,0.0,0.0,0.0,12,0,9,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,117,20,0,0,0,1,10,0,2,3,5,2,4,0,4,76,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\GeneralSpreadsheetFormatterTest.java,walkingkooka.spreadsheet.format.GeneralSpreadsheetFormatterTest$Anonymous1,anonymous,4,4,0,4,19,1,0,11,55,0.0,0.0,0.0,11,0,10,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,52,16,0,3,0,2,4,0,0,1,0,2,0,0,0,42,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\FractionSpreadsheetFormatterDigitsTestCase.java,walkingkooka.spreadsheet.format.FractionSpreadsheetFormatterDigitsTestCase,class,3,5,2,3,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatLessThanSymbolParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatLessThanSymbolParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,15,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineTest$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineExpressionEvaluationContextTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineExpressionEvaluationContextTest,class,3,3,0,3,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineTest$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineTest$Anonymous5,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\security\Group.java,walkingkooka.spreadsheet.security.Group,class,8,15,7,8,15,2,0,24,16,0.7407408,0.35714287,0.35714287,9,2,4,2,0,3,8,0,0,0,3,2,0,2,0,1,3,0,4,61,8,1,1,0,1,2,0,9,0,8,2,0,0,1,60,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineTest$Anonymous6,anonymous,5,5,0,5,3,1,0,2,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,2,13,3,0,0,0,0,0,0,2,0,2,0,0,0,0,11,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameSpreadsheetNameTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameSpreadsheetNameTest,class,4,4,0,4,7,3,0,6,21,0.0,0.0,0.0,7,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,0,0,20,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineTest$Anonymous1,anonymous,4,4,0,4,6,1,0,10,15,0.8333333,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,21,6,0,0,0,0,0,0,1,0,1,0,0,0,0,25,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineTest$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatHourParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatHourParserTokenTest,class,8,9,1,8,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,3,0,2,0,2,0,1,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameColor.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameColor,class,2,4,2,2,5,2,2,3,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,0,1,17,4,0,0,0,0,0,0,0,0,1,0,0,0,1,24,1024,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\convert\GeneralSpreadsheetConverterMapping.java,walkingkooka.spreadsheet.convert.GeneralSpreadsheetConverterMapping,class,2,7,5,2,3,1,0,5,1,0.3333333,1.0,1.0,3,1,1,1,0,1,2,0,0,0,7,0,0,0,0,7,7,0,0,25,2,0,0,0,0,8,0,7,0,7,0,0,0,0,37,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatLessThanEqualsSymbolParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatLessThanEqualsSymbolParserToken,class,4,17,13,4,4,4,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetColumnReferenceRangeTest.java,walkingkooka.spreadsheet.reference.SpreadsheetColumnReferenceRangeTest,class,12,13,1,12,113,3,0,77,6328,0.0,0.0,0.0,113,0,109,1,0,3,112,0,0,0,0,0,0,0,0,0,0,0,0,387,7,0,0,0,0,200,3,24,6,24,0,1,0,4,115,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatLessThanSymbolParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatLessThanSymbolParserToken,class,4,17,13,4,4,4,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitor.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitor,class,56,120,64,56,73,2,8,0,2628,0.0,0.0,0.0,73,0,0,0,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,167,18,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetPercentSymbolParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetPercentSymbolParserToken,class,5,17,12,5,6,3,0,2,15,0.0,0.0,0.0,6,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetRangeRangeVisitor.java,walkingkooka.spreadsheet.reference.SpreadsheetRangeRangeVisitor,class,4,9,5,4,10,2,0,5,45,0.0,0.0,0.0,10,1,0,1,8,1,9,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,6,0,0,5,0,0,0,0,0,36,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadata.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadata,class,64,98,34,64,100,1,2,150,2187,0.96801704,0.012568306,0.015300547,67,4,35,7,0,25,61,23,31,0,7,6,3,0,0,4,7,0,32,352,39,6,9,0,0,17,0,80,3,69,6,0,0,3,313,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\datavalidation\SpreadsheetDataValidatorContexts.java,walkingkooka.spreadsheet.datavalidation.SpreadsheetDataValidatorContexts,class,6,8,2,6,3,1,0,1,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetLabelNameTest.java,walkingkooka.spreadsheet.reference.SpreadsheetLabelNameTest,class,15,16,1,15,52,4,0,38,1225,0.0,0.0,0.0,50,0,47,1,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,208,14,0,2,0,1,44,5,15,8,15,0,2,0,14,110,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\ColorSpreadsheetFormatterColorSource.java,walkingkooka.spreadsheet.format.ColorSpreadsheetFormatterColorSource,enum,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetPatternTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetPatternTest,class,21,22,1,21,40,1,0,40,690,0.75,0.016806724,0.016806724,40,0,35,5,0,0,35,0,0,0,1,1,0,1,0,0,1,0,25,227,2,0,0,0,0,30,109,7,2,15,0,6,0,15,63,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\NumberSpreadsheetFormatterDigitsTestCase.java,walkingkooka.spreadsheet.format.NumberSpreadsheetFormatterDigitsTestCase,class,2,5,3,2,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetReferenceParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetReferenceParserToken,interface,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
