file,class,method,variable,usage
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,setOnsetPeriod/1[org.dew.fhir.model.Period],onsetPeriod,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,setOnsetRange/1[org.dew.fhir.model.Range],onsetRange,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,getContributedToDeath/0,contributedToDeath,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,getOnsetString/0,onsetString,1
C:\projects\wfhir\src\main\java\org\dew\fhir\util\FHIRUtil.java,org.dew.fhir.util.FHIRUtil,detectContentType/1[java.lang.String],CONTENT_TYPE_XML,1
C:\projects\wfhir\src\main\java\org\dew\fhir\util\FHIRUtil.java,org.dew.fhir.util.FHIRUtil,detectContentType/1[java.lang.String],CONTENT_TYPE_JSON,1
C:\projects\wfhir\src\main\java\org\dew\fhir\util\FHIRUtil.java,org.dew.fhir.util.FHIRUtil,detectContentType/1[byte[]],CONTENT_TYPE_XML,1
C:\projects\wfhir\src\main\java\org\dew\fhir\util\FHIRUtil.java,org.dew.fhir.util.FHIRUtil,detectContentType/1[byte[]],CONTENT_TYPE_JSON,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,toString/0,summary,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,toString/0,type,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,hashCode/0,summary,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,hashCode/0,type,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,setAssessment/1[org.dew.fhir.model.Reference<org.dew.fhir.model.Resource>[]],assessment,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,getType/0,type,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,getAssessment/0,assessment,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,getSummary/0,summary,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,setSummary/1[org.dew.fhir.model.CodeableConcept],summary,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionStage.java,org.dew.fhir.model.ConditionStage,setType/1[org.dew.fhir.model.CodeableConcept],type,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PractitionerRoleNotAvailable.java,org.dew.fhir.model.PractitionerRoleNotAvailable,setDescription/1[java.lang.String],description,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PractitionerRoleNotAvailable.java,org.dew.fhir.model.PractitionerRoleNotAvailable,getDescription/0,description,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PractitionerRoleNotAvailable.java,org.dew.fhir.model.PractitionerRoleNotAvailable,getDuring/0,during,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PractitionerRoleNotAvailable.java,org.dew.fhir.model.PractitionerRoleNotAvailable,toString/0,description,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PractitionerRoleNotAvailable.java,org.dew.fhir.model.PractitionerRoleNotAvailable,toString/0,during,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PractitionerRoleNotAvailable.java,org.dew.fhir.model.PractitionerRoleNotAvailable,setDuring/1[org.dew.fhir.model.Period],during,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ImplementationGuideManifest.java,org.dew.fhir.model.ImplementationGuideManifest,setImage/1[java.lang.String[]],image,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ImplementationGuideManifest.java,org.dew.fhir.model.ImplementationGuideManifest,getOther/0,other,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ImplementationGuideManifest.java,org.dew.fhir.model.ImplementationGuideManifest,setResource/1[org.dew.fhir.model.ImplementationGuideResource1[]],resource,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ImplementationGuideManifest.java,org.dew.fhir.model.ImplementationGuideManifest,getRendering/0,rendering,1
