file,class,method,variable,usage
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,denormalizeText/1[java.lang.String],c,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,denormalizeText/1[java.lang.String],s,30
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,denormalizeText/1[java.lang.String],i,16
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,denormalizeText/1[java.lang.String],sText,13
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,denormalizeText/1[java.lang.String],cLast,3
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,denormalizeText/1[java.lang.String],sb,35
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,normalizeSearchToken/1[java.lang.String],c,31
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,normalizeSearchToken/1[java.lang.String],length,2
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,normalizeSearchToken/1[java.lang.String],i,3
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,normalizeSearchToken/1[java.lang.String],token,5
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,normalizeSearchToken/1[java.lang.String],sb,31
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"toHTMLText/2[java.lang.String,java.lang.String]",c,4
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"toHTMLText/2[java.lang.String,java.lang.String]",code,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"toHTMLText/2[java.lang.String,java.lang.String]",i,3
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"toHTMLText/2[java.lang.String,java.lang.String]",text,3
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"toHTMLText/2[java.lang.String,java.lang.String]",sDefault,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"toHTMLText/2[java.lang.String,java.lang.String]",iLength,3
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"toHTMLText/2[java.lang.String,java.lang.String]",sb,39
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"indexOfCloseXmlTag/3[java.lang.String,java.lang.String,boolean]",xml,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"indexOfCloseXmlTag/3[java.lang.String,java.lang.String,boolean]",ignoreCase,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"indexOfCloseXmlTag/3[java.lang.String,java.lang.String,boolean]",tag,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,buildSearchLikeFilter/1[java.lang.String],sbResult,2
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,buildSearchLikeFilter/1[java.lang.String],st,2
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,buildSearchLikeFilter/1[java.lang.String],c,3
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,buildSearchLikeFilter/1[java.lang.String],listTokens,6
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,buildSearchLikeFilter/1[java.lang.String],sToken,9
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,buildSearchLikeFilter/1[java.lang.String],i,7
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,buildSearchLikeFilter/1[java.lang.String],text,5
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,buildSearchLikeFilter/1[java.lang.String],sb,3
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",sub,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",costOfSubstitution,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",i,11
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",j,11
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",del,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",dp,7
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",s1,8
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",s2,8
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getLevenshteinDistDyn/2[java.lang.String,java.lang.String]",ins,1
C:\projects\string-utils\src\main\java\org\dew\sutil\SUtil.java,org.dew.sutil.SUtil,"getXmlVal/4[java.lang.String,java.lang.String,boolean,java.lang.String]",xml,1
